iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AFG,Asia,Afghanistan,2020-05-16,3563,0,198.857,105,0,5.857,87.804,0.0,4.901,2.588,0.0,0.144,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-05-17,6053,2490,355.714,153,48,6.857,149.166,61.362,8.766,3.77,1.183,0.169,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-05-18,6053,0,355.714,153,0,6.857,149.166,0.0,8.766,3.77,0.0,0.169,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-05-19,6053,0,355.714,153,0,6.857,149.166,0.0,8.766,3.77,0.0,0.169,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-05-20,6053,0,355.714,153,0,6.857,149.166,0.0,8.766,3.77,0.0,0.169,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-05-21,6053,0,355.714,153,0,6.857,149.166,0.0,8.766,3.77,0.0,0.169,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-05-22,6053,0,355.714,153,0,6.857,149.166,0.0,8.766,3.77,0.0,0.169,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-05-23,6053,0,355.714,153,0,6.857,149.166,0.0,8.766,3.77,0.0,0.169,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-05-24,9866,3813,544.714,211,58,8.286,243.132,93.965,13.424,5.2,1.429,0.204,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-05-25,9866,0,544.714,211,0,8.286,243.132,0.0,13.424,5.2,0.0,0.204,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-05-26,9866,0,544.714,211,0,8.286,243.132,0.0,13.424,5.2,0.0,0.204,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-05-27,9866,0,544.714,211,0,8.286,243.132,0.0,13.424,5.2,0.0,0.204,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-05-28,9866,0,544.714,211,0,8.286,243.132,0.0,13.424,5.2,0.0,0.204,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-05-29,9866,0,544.714,211,0,8.286,243.132,0.0,13.424,5.2,0.0,0.204,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-05-30,9866,0,544.714,211,0,8.286,243.132,0.0,13.424,5.2,0.0,0.204,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-05-31,14443,4577,653.857,248,37,5.286,355.924,112.793,16.113,6.112,0.912,0.13,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-01,14443,0,653.857,248,0,5.286,355.924,0.0,16.113,6.112,0.0,0.13,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-02,14443,0,653.857,248,0,5.286,355.924,0.0,16.113,6.112,0.0,0.13,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-03,14443,0,653.857,248,0,5.286,355.924,0.0,16.113,6.112,0.0,0.13,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-04,14443,0,653.857,248,0,5.286,355.924,0.0,16.113,6.112,0.0,0.13,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-05,14443,0,653.857,248,0,5.286,355.924,0.0,16.113,6.112,0.0,0.13,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-06,14443,0,653.857,248,0,5.286,355.924,0.0,16.113,6.112,0.0,0.13,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-07,19551,5108,729.714,327,79,11.286,481.803,125.878,17.983,8.058,1.947,0.278,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-08,19551,0,729.714,327,0,11.286,481.803,0.0,17.983,8.058,0.0,0.278,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-09,19551,0,729.714,327,0,11.286,481.803,0.0,17.983,8.058,0.0,0.278,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-10,19551,0,729.714,327,0,11.286,481.803,0.0,17.983,8.058,0.0,0.278,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-11,19551,0,729.714,327,0,11.286,481.803,0.0,17.983,8.058,0.0,0.278,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-12,19551,0,729.714,327,0,11.286,481.803,0.0,17.983,8.058,0.0,0.278,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-13,19551,0,729.714,327,0,11.286,481.803,0.0,17.983,8.058,0.0,0.278,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-14,24102,4551,650.143,451,124,17.714,593.955,112.152,16.022,11.114,3.056,0.437,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-15,24102,0,650.143,451,0,17.714,593.955,0.0,16.022,11.114,0.0,0.437,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-16,24102,0,650.143,451,0,17.714,593.955,0.0,16.022,11.114,0.0,0.437,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-17,24102,0,650.143,451,0,17.714,593.955,0.0,16.022,11.114,0.0,0.437,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-18,24102,0,650.143,451,0,17.714,593.955,0.0,16.022,11.114,0.0,0.437,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-19,24102,0,650.143,451,0,17.714,593.955,0.0,16.022,11.114,0.0,0.437,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-20,24102,0,650.143,451,0,17.714,593.955,0.0,16.022,11.114,0.0,0.437,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-21,28297,4195,599.286,548,97,13.857,697.334,103.379,14.768,13.505,2.39,0.341,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-22,28297,0,599.286,548,0,13.857,697.334,0.0,14.768,13.505,0.0,0.341,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-23,28297,0,599.286,548,0,13.857,697.334,0.0,14.768,13.505,0.0,0.341,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-24,28297,0,599.286,548,0,13.857,697.334,0.0,14.768,13.505,0.0,0.341,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-25,28297,0,599.286,548,0,13.857,697.334,0.0,14.768,13.505,0.0,0.341,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-26,28297,0,599.286,548,0,13.857,697.334,0.0,14.768,13.505,0.0,0.341,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-27,28297,0,599.286,548,0,13.857,697.334,0.0,14.768,13.505,0.0,0.341,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-28,30616,2319,331.286,703,155,22.143,754.482,57.148,8.164,17.324,3.82,0.546,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-29,30616,0,331.286,703,0,22.143,754.482,0.0,8.164,17.324,0.0,0.546,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-06-30,30616,0,331.286,703,0,22.143,754.482,0.0,8.164,17.324,0.0,0.546,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-01,30616,0,331.286,703,0,22.143,754.482,0.0,8.164,17.324,0.0,0.546,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-02,30616,0,331.286,703,0,22.143,754.482,0.0,8.164,17.324,0.0,0.546,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-03,30616,0,331.286,703,0,22.143,754.482,0.0,8.164,17.324,0.0,0.546,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-04,30616,0,331.286,703,0,22.143,754.482,0.0,8.164,17.324,0.0,0.546,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-05,32672,2056,293.714,826,123,17.571,805.149,50.667,7.238,20.355,3.031,0.433,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-06,32672,0,293.714,826,0,17.571,805.149,0.0,7.238,20.355,0.0,0.433,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-07,32672,0,293.714,826,0,17.571,805.149,0.0,7.238,20.355,0.0,0.433,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-08,32672,0,293.714,826,0,17.571,805.149,0.0,7.238,20.355,0.0,0.433,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-09,32672,0,293.714,826,0,17.571,805.149,0.0,7.238,20.355,0.0,0.433,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-10,32672,0,293.714,826,0,17.571,805.149,0.0,7.238,20.355,0.0,0.433,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-11,32672,0,293.714,826,0,17.571,805.149,0.0,7.238,20.355,0.0,0.433,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-12,34351,1679,239.857,975,149,21.286,846.525,41.376,5.911,24.027,3.672,0.525,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-13,34351,0,239.857,975,0,21.286,846.525,0.0,5.911,24.027,0.0,0.525,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-14,34351,0,239.857,975,0,21.286,846.525,0.0,5.911,24.027,0.0,0.525,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-15,34351,0,239.857,975,0,21.286,846.525,0.0,5.911,24.027,0.0,0.525,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-16,34351,0,239.857,975,0,21.286,846.525,0.0,5.911,24.027,0.0,0.525,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-17,34351,0,239.857,975,0,21.286,846.525,0.0,5.911,24.027,0.0,0.525,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-18,34351,0,239.857,975,0,21.286,846.525,0.0,5.911,24.027,0.0,0.525,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-19,35289,938,134.0,1147,172,24.571,869.64,23.115,3.302,28.266,4.239,0.606,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-20,35289,0,134.0,1147,0,24.571,869.64,0.0,3.302,28.266,0.0,0.606,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-21,35289,0,134.0,1147,0,24.571,869.64,0.0,3.302,28.266,0.0,0.606,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,2020-07-22,35289,0,134.0,1147,0,24.571,869.64,0.0,3.302,28.266,0.0,0.606,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
